0,0_A Christmas tree with lights_0.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with lights_0.png,1,The tree in the image is a Christmas tree.</s>
0,0_A Christmas tree with lights_0.png,2,Yes there are lights on the Christmas tree.</s>
0,0_A Christmas tree with lights_0.png,3,The Christmas tree has many ornaments on it including balls and lights.</s>
0,0_A Christmas tree with lights_0.png,4,No there is no teddy bear in the image. The image features a Christmas tree with lights and ornaments.</s>
0,0_A Christmas tree with lights_0.png,5,There is a white ball on the Christmas tree.</s>
0,0_A Christmas tree with lights_1.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with lights_1.png,1,This is a Christmas tree covered with lights.</s>
0,0_A Christmas tree with lights_1.png,2,Yes there are many lights on the Christmas tree.</s>
0,0_A Christmas tree with lights_1.png,3,The Christmas tree has many lights including white lights on it.</s>
0,0_A Christmas tree with lights_1.png,4,No there is no teddy bear in the image. The image features a Christmas tree with a light on and some decorative lights.</s>
0,0_A Christmas tree with lights_1.png,5,There isn't any toy on the Christmas tree in the image. The tree is decorated with lights and ornaments.</s>
0,0_A Christmas tree with lights_2.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with lights_2.png,1,The tree in the image is a Christmas tree.</s>
0,0_A Christmas tree with lights_2.png,2,Yes the Christmas tree has lights on it.</s>
0,0_A Christmas tree with lights_2.png,3,There is a star on top of the Christmas tree.</s>
0,0_A Christmas tree with lights_2.png,4,No there is no teddy bear in the image. The image features a small Christmas tree with lights illuminating it placed next to a window.</s>
0,0_A Christmas tree with lights_2.png,5,A star toy is on the Christmas tree.</s>
0,0_A Christmas tree with lights_3.png,0,Yes there is a Christmas tree with a star on top.</s>
0,0_A Christmas tree with lights_3.png,1,This is a Christmas tree.</s>
0,0_A Christmas tree with lights_3.png,2,Yes there are lights on the Christmas tree.</s>
0,0_A Christmas tree with lights_3.png,3,The Christmas tree has lights on it specifically white lights that illuminate the tree.</s>
0,0_A Christmas tree with lights_3.png,4,No there is no teddy bear in the image. The image shows a nicely decorated Christmas tree with a star on top.</s>
0,0_A Christmas tree with lights_3.png,5,There is a star toy on the Christmas tree.</s>
0,0_A Christmas tree with lights_4.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with lights_4.png,1,This is a Christmas tree.</s>
0,0_A Christmas tree with lights_4.png,2,Yes there are lights on the Christmas tree specifically white lights.</s>
0,0_A Christmas tree with lights_4.png,3,There is a white star sitting on top of the Christmas tree.</s>
0,0_A Christmas tree with lights_4.png,4,No there is no teddy bear in the image. The image features a Christmas tree with a large number of lights and presents are under it.</s>
0,0_A Christmas tree with lights_4.png,5,There is a toy star on top of the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_1.png,0,Yes there is a Christmas tree in the image and a white teddy bear is standing by it.</s>
0,0_A Christmas tree with teddy bear_1.png,1,This is a Christmas tree.</s>
0,0_A Christmas tree with teddy bear_1.png,2,Yes there are lights on the Christmas tree adding to its festive decoration.</s>
0,0_A Christmas tree with teddy bear_1.png,3,The Christmas tree has ornaments including a red ball on it. The tree also has a white bear decoration which might be a teddy bear placed near the top.</s>
0,0_A Christmas tree with teddy bear_1.png,4,Yes there is a teddy bear standing next to a Christmas tree.</s>
0,0_A Christmas tree with teddy bear_1.png,5,A white teddy bear with a red scarf is on the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_2.png,0,Yes there is a Christmas tree in the scene and a brown teddy bear is sitting next to it.</s>
0,0_A Christmas tree with teddy bear_2.png,1,The tree in the image is a Christmas tree which is adorned with ornaments and lights.</s>
0,0_A Christmas tree with teddy bear_2.png,2,Yes there are lights on the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_2.png,3,On the Christmas tree there are ornaments and lights.</s>
0,0_A Christmas tree with teddy bear_2.png,4,Yes there is a brown teddy bear sitting in front of a Christmas tree.</s>
0,0_A Christmas tree with teddy bear_2.png,5,There are ornaments on the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_4.png,0,Yes there is a Christmas tree in the image and it has presents and a teddy bear placed around it.</s>
0,0_A Christmas tree with teddy bear_4.png,1,The tree in the image is a Christmas tree.</s>
0,0_A Christmas tree with teddy bear_4.png,2,Yes there are Christmas lights on the tree.</s>
0,0_A Christmas tree with teddy bear_4.png,3,The Christmas tree has red ornaments and a large gold star on it.</s>
0,0_A Christmas tree with teddy bear_4.png,4,Yes there is a teddy bear sitting next to a Christmas tree with presents.</s>
0,0_A Christmas tree with teddy bear_4.png,5,There is a teddy bear on the Christmas tree.</s>
0,0_A Christmas tree_0.png,0,Yes there is a Christmas tree covered in snow in a courtyard.</s>
0,0_A Christmas tree_0.png,1,This tree is a Christmas tree covered in snow decorated and adorned with green and white lights.</s>
0,0_A Christmas tree_0.png,2,No there are no lights on the Christmas tree in the image. It is covered in a thick layer of white snow and stands alone on a snowy ground.</s>
0,0_A Christmas tree_0.png,3,The Christmas tree is covered in snow.</s>
0,0_A Christmas tree_0.png,4,No there is no teddy bear in the image. The image features a snow-covered pine tree in a large field of snow.</s>
0,0_A Christmas tree_0.png,5,There is a teddy bear on the Christmas tree.</s>
0,0_A Christmas tree_1.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree_1.png,1,The tree in the image is a Christmas tree which is decorated with ornaments and lights.</s>
0,0_A Christmas tree_1.png,2,Yes the Christmas tree is adorned with lights creating a festive atmosphere.</s>
0,0_A Christmas tree_1.png,3,On the Christmas tree there are red and silver ornaments as well as decorations and lights.</s>
0,0_A Christmas tree_1.png,4,No there is no teddy bear in the image of the tree with ornaments and ornaments on the tree. The tree contains Christmas ornaments and balls.</s>
0,0_A Christmas tree_1.png,5,There are ornaments hanging on the Christmas tree along with a small snowflake.</s>
0,0_A Christmas tree_2.png,0,Yes there is a Christmas tree in the room.</s>
0,0_A Christmas tree_2.png,1,This is a Christmas tree.</s>
0,0_A Christmas tree_2.png,2,No the Christmas tree in the image does not have any lights on it.</s>
0,0_A Christmas tree_2.png,3,The Christmas tree has red stars and ornaments on it.</s>
0,0_A Christmas tree_2.png,4,No there is no teddy bear in the image. The image shows a small Christmas tree with red ornaments on it surrounded by red and white presents.</s>
0,0_A Christmas tree_2.png,5,There is a red toy ornament on the Christmas tree.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,0,Yes there are planes visible through the airport windows.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,1,Yes there is a wall of windows with airplanes at the airport terminal.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,2,Behind the planes there is a view of a tarmac or an airport runway.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,3,Yes there is a group of planes parked at an airport as seen through the large window or window-ed glass wall.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,4,Yes the wall of windows is large and spans a great distance.</s>
