0,images/000-00.jpg,0,yes
0,images/000-00.jpg,1,yes
0,images/000-00.jpg,2,yes
0,images/000-00.jpg,3,yes
0,images/000-00.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-01.jpg,0,yes
0,images/000-01.jpg,1,yes
0,images/000-01.jpg,2,no
0,images/000-01.jpg,3,yes
0,images/000-01.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-02.jpg,0,yes
0,images/000-02.jpg,1,yes
0,images/000-02.jpg,2,no
0,images/000-02.jpg,3,yes
0,images/000-02.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-03.jpg,0,yes
0,images/000-03.jpg,1,yes
0,images/000-03.jpg,2,no
0,images/000-03.jpg,3,yes
0,images/000-03.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-04.jpg,0,yes
0,images/000-04.jpg,1,yes
0,images/000-04.jpg,2,no
0,images/000-04.jpg,3,yes
0,images/000-04.jpg,4,yes
0,images/000-05.jpg,0,yes
0,images/000-05.jpg,1,yes
0,images/000-05.jpg,2,no
0,images/000-05.jpg,3,yes
0,images/000-05.jpg,4,yes
0,images/000-06.jpg,0,yes
0,images/000-06.jpg,1,yes
0,images/000-06.jpg,2,yes
0,images/000-06.jpg,3,yes
0,images/000-06.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-07.jpg,0,yes
0,images/000-07.jpg,1,yes
0,images/000-07.jpg,2,yes
0,images/000-07.jpg,3,yes
0,images/000-07.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-08.jpg,0,yes
0,images/000-08.jpg,1,yes
0,images/000-08.jpg,2,yes
0,images/000-08.jpg,3,yes
0,images/000-08.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-09.jpg,0,yes
0,images/000-09.jpg,1,no
0,images/000-09.jpg,2,no
0,images/000-09.jpg,3,no
0,images/000-09.jpg,4,yes
0,images/000-10.jpg,0,yes
0,images/000-10.jpg,1,no
0,images/000-10.jpg,2,no
0,images/000-10.jpg,3,yes
0,images/000-10.jpg,4,Yes  the teddy bear is near the Christmas tree.
0,images/000-11.jpg,0,yes
0,images/000-11.jpg,1,yes
0,images/000-11.jpg,2,no
0,images/000-11.jpg,3,yes
0,images/000-11.jpg,4,Yes  the teddy bear is near the Christmas tree.
1,images/001-00.jpg,0,yes
1,images/001-00.jpg,1,yes
1,images/001-00.jpg,2,yes
1,images/001-00.jpg,3,yes
1,images/001-01.jpg,0,yes
1,images/001-01.jpg,1,no
1,images/001-01.jpg,2,yes
1,images/001-01.jpg,3,no
1,images/001-02.jpg,0,yes
1,images/001-02.jpg,1,no
1,images/001-02.jpg,2,yes
1,images/001-02.jpg,3,no
1,images/001-03.jpg,0,yes
1,images/001-03.jpg,1,no
1,images/001-03.jpg,2,yes
1,images/001-03.jpg,3,no
1,images/001-04.jpg,0,yes
1,images/001-04.jpg,1,no
1,images/001-04.jpg,2,yes
1,images/001-04.jpg,3,no
1,images/001-05.jpg,0,yes
1,images/001-05.jpg,1,no
1,images/001-05.jpg,2,yes
1,images/001-05.jpg,3,no
1,images/001-06.jpg,0,no
1,images/001-06.jpg,1,yes
