0,0_A Christmas tree with lights_0.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with lights_0.png,1,Yes there are lights that are surrounding a Christmas tree.</s>
0,0_A Christmas tree with lights_0.png,2,No there is no teddy bear in the image. It is a picture of a Christmas tree with ornaments lights and snow.</s>
0,0_A Christmas tree with lights_0.png,3,Yes the lights are on the Christmas tree.</s>
0,0_A Christmas tree with lights_0.png,4,Yes the teddy bear is hanging near the Christmas tree possibly as a decoration or a festive surprise for someone.</s>
0,0_A Christmas tree with lights_1.png,0,Yes there is a Christmas tree with lights on it which is lit up and decorated for the holiday season.</s>
0,0_A Christmas tree with lights_1.png,1,Yes there are lights decorating the tree.</s>
0,0_A Christmas tree with lights_1.png,2,No there is no teddy bear in the image. The image shows a beautiful Christmas tree with lights on top.</s>
0,0_A Christmas tree with lights_1.png,3,Yes there are lights on the Christmas tree.</s>
0,0_A Christmas tree with lights_1.png,4,The teddy bear is not near the Christmas tree. The teddy bear is sitting on a chair in the background while the Christmas tree with lights is in the foreground.</s>
0,0_A Christmas tree with lights_2.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with lights_2.png,1,Yes there are lights on the Christmas tree.</s>
0,0_A Christmas tree with lights_2.png,2,No there is no teddy bear in the image. The image shows a small Christmas tree with lights and the tree is placed in front of a window.</s>
0,0_A Christmas tree with lights_2.png,3,Yes the lights are on the Christmas tree.</s>
0,0_A Christmas tree with lights_2.png,4,Yes the teddy bear is near the Christmas tree.</s>
0,0_A Christmas tree with lights_3.png,0,Yes there is a Christmas tree with a star on top.</s>
0,0_A Christmas tree with lights_3.png,1,Yes there are lights on the tree specifically white lights that illuminate the tree and make it look beautiful.</s>
0,0_A Christmas tree with lights_3.png,2,No there is no teddy bear in the image. There is only a small ornate tree with a star on top.</s>
0,0_A Christmas tree with lights_3.png,3,Yes the lights are on the Christmas tree.</s>
0,0_A Christmas tree with lights_3.png,4,Yes the teddy bear is sitting next to the small Christmas tree.</s>
0,0_A Christmas tree with lights_4.png,0,Yes there is a beautiful Christmas tree in the room.</s>
0,0_A Christmas tree with lights_4.png,1,Yes there are lights on the Christmas tree.</s>
0,0_A Christmas tree with lights_4.png,2,No there is no teddy bear in the image of the Christmas tree.</s>
0,0_A Christmas tree with lights_4.png,3,Yes the lights are on the Christmas tree creating a festive atmosphere.</s>
0,0_A Christmas tree with lights_4.png,4,Yes there is a teddy bear sitting next to the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_1.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with teddy bear_1.png,1,No there are no lights on the Christmas tree in the image.</s>
0,0_A Christmas tree with teddy bear_1.png,2,Yes there is a teddy bear hanging from the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_1.png,3,Yes the lights on the Christmas tree are on.</s>
0,0_A Christmas tree with teddy bear_1.png,4,Yes the teddy bear is near the Christmas tree standing under it.</s>
0,0_A Christmas tree with teddy bear_2.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with teddy bear_2.png,1,Yes there are Christmas lights in the image adding to the festive atmosphere.</s>
0,0_A Christmas tree with teddy bear_2.png,2,Yes there is a teddy bear sitting in front of a Christmas tree.</s>
0,0_A Christmas tree with teddy bear_2.png,3,Yes the lights are on the Christmas tree in the image.</s>
0,0_A Christmas tree with teddy bear_2.png,4,Yes the teddy bear is sitting next to the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_4.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree with teddy bear_4.png,1,No there are no lights in the image. The image features a teddy bear next to a Christmas tree and presents.</s>
0,0_A Christmas tree with teddy bear_4.png,2,Yes there is a teddy bear in the scene sitting next to a decorated Christmas tree.</s>
0,0_A Christmas tree with teddy bear_4.png,3,Yes the lights are on the Christmas tree.</s>
0,0_A Christmas tree with teddy bear_4.png,4,Yes the teddy bear is near the Christmas tree.</s>
0,0_A Christmas tree_0.png,0,Yes there is a Christmas tree covered in snow in the image.</s>
0,0_A Christmas tree_0.png,1,No there are no lights on the evergreen tree.</s>
0,0_A Christmas tree_0.png,2,No there is no teddy bear in the image. The image only shows a snow-covered tree.</s>
0,0_A Christmas tree_0.png,3,I cannot confirm if the lights are on the Christmas tree in the image as the tree is covered in snow and partially obscured by the snow.</s>
0,0_A Christmas tree_0.png,4,No there is no teddy bear near the Christmas tree. The image shows a pine tree covered in snow with a small pine tree beside it.</s>
0,0_A Christmas tree_1.png,0,Yes there is a Christmas tree in the image.</s>
0,0_A Christmas tree_1.png,1,No there are no lights on the tree in the image. The tree is decorated with ornaments including red and white ornaments and a bow.</s>
0,0_A Christmas tree_1.png,2,No there is no teddy bear in the image. The image features a Christmas tree with various ornaments including snowflakes and red balls placed on top of it.</s>
0,0_A Christmas tree_1.png,3,Yes the Christmas tree is decorated with lights and ornaments.</s>
0,0_A Christmas tree_1.png,4,No the teddy bear is not near the Christmas tree. It is sitting on the ground possibly near a door.</s>
0,0_A Christmas tree_2.png,0,Yes there is a Christmas tree in the room.</s>
0,0_A Christmas tree_2.png,1,Yes there are lights on the tree.</s>
0,0_A Christmas tree_2.png,2,No there is no teddy bear next to the Christmas tree.</s>
0,0_A Christmas tree_2.png,3,Yes the lights are on the Christmas tree in the image.</s>
0,0_A Christmas tree_2.png,4,Yes the teddy bear is near the Christmas tree.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,0,Yes there is a group of planes that can be seen through a large window.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,1,Yes there is a wall of windows that overlooks airplanes on the tarmac.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,2,Yes there are multiple airplanes parked at the airport.</s>
1,coco_325049_stable_diffusion_v2_1.jpg,3,Yes the planes are sitting on the tarmac near the large window.</s>
1,1_A group of planes._0.png,0,Yes there is a group of planes all parked on the runway.</s>
1,1_A group of planes._0.png,1,Yes there is a wall of windows at the airport with multiple airplanes visible in the image.</s>
1,1_A group of planes._0.png,2,Yes there are multiple planes in the image. The formation consists of a line of airplanes with some parked on the ground and others flying above.</s>
1,1_A group of planes._0.png,3,Yes the planes are parked near a wall of windows.</s>
1,1_A group of planes._1.png,0,Yes there is a group of planes that are sitting on the ground.</s>
1,1_A group of planes._1.png,1,Yes there is a bunch of airplanes parked with their windows lined up creating a wall of windows.</s>
