0,000-00.jpg,0,Yes there is a Christmas tree in the image.
0,000-00.jpg,1,Yes there are lights on the Christmas tree.
0,000-00.jpg,2,yes
0,000-00.jpg,3,Yes the lights on the Christmas tree are bright.
0,000-00.jpg,4,yes
0,000-01.jpg,0,Yes there is a Christmas tree is visible in the image.
0,000-01.jpg,1,Yes there are lights on the Christmas tree.
0,000-01.jpg,2,yes
0,000-01.jpg,3,Yes the lights on the Christmas tree are bright.
0,000-01.jpg,4,yes
0,000-02.jpg,0,Yes there is a Christmas tree in the image.
0,000-02.jpg,1,Yes there are lights on the Christmas tree.
0,000-02.jpg,2,no
0,000-02.jpg,3,Yes the lights on the Christmas tree are bright.
0,000-02.jpg,4,no
0,000-03.jpg,0,Yes there is a Christmas tree in the image.
0,000-03.jpg,1,Yes there are lights on the Christmas tree.
0,000-03.jpg,2,no
0,000-03.jpg,3,Yes the lights on the Christmas tree are bright.
0,000-03.jpg,4,no
0,000-04.jpg,0,Yes there is a Christmas tree in the image.
0,000-04.jpg,1,Christmas tree
0,000-04.jpg,2,no
0,000-04.jpg,3,Yes the lights on the Christmas tree are bright.
0,000-04.jpg,4,no
0,000-05.jpg,0,Yes there is a Christmas tree in the image.
0,000-05.jpg,1,Yes there is a Christmas tree with lights.
0,000-05.jpg,2,yes
0,000-05.jpg,3,Yes the lights on the Christmas tree are bright and shining.
0,000-05.jpg,4,yes
0,000-06.jpg,0,Yes there is a Christmas tree in the image.
0,000-06.jpg,1,No there is no lights on the Christmas tree.
0,000-06.jpg,2,Yes there is a teddy bear on the Christmas tree.
0,000-06.jpg,3,Yes the lights on the Christmas tree are lit.
0,000-06.jpg,4,Yes
0,000-07.jpg,0,Yes there is a Christmas tree in the image.
0,000-07.jpg,1,Yes there are lights on the Christmas tree.
0,000-07.jpg,2,Yes there is a teddy bear sitting next to a small Christmas tree.
0,000-07.jpg,3,Yes the lights on the Christmas tree are lit.
0,000-07.jpg,4,yes
0,000-08.jpg,0,Yes there is a Christmas tree in the image.
0,000-08.jpg,1,No there is no lights on the Christmas tree.
0,000-08.jpg,2,Yes there is a teddy bear in the image.
0,000-08.jpg,3,Yes the lights on the Christmas tree are lit.
0,000-08.jpg,4,yes
0,000-09.jpg,0,Yes there is a Christmas tree is covered in snow.
0,000-09.jpg,1,No
0,000-09.jpg,2,no
0,000-09.jpg,3,Yes
0,000-09.jpg,4,yes
0,000-10.jpg,0,Yes there is a Christmas tree in the image.
0,000-10.jpg,1,Yes there are lights on the Christmas tree.
0,000-10.jpg,2,no
0,000-10.jpg,3,Yes the lights on the Christmas tree are red and white.
0,000-10.jpg,4,yes
0,000-11.jpg,0,Yes there is a Christmas tree in the room.
0,000-11.jpg,1,No
0,000-11.jpg,2,no
0,000-11.jpg,3,Yes the lights on the Christmas tree are red.
0,000-11.jpg,4,no
1,001-00.jpg,0,A jet plane is visible in the image.  What
1,001-00.jpg,1,A jetliner and a commercial airplane.  What type of airport is depicted in the image
1,001-00.jpg,2,
1,001-00.jpg,3,Yes
1,001-01.jpg,0,Yes there is a group of airplanes is parked on the runway.
1,001-01.jpg,1,Yes there is a wall of windows in the image.
1,001-01.jpg,2,Yes there are multiple airplanes in the image.
1,001-01.jpg,3,
1,001-02.jpg,0,Yes there is a group of planes is visible in the image.
1,001-02.jpg,1,Yes there is a wall of windows in the image.
1,001-02.jpg,2,Yes there are multiple planes in the image.
1,001-02.jpg,3,Yes the airplanes are near the wall of windows.
1,001-03.jpg,0,Yes there is a group of planes is depicted in the image.
1,001-03.jpg,1,Yes there is a wall of windows in the image.
1,001-03.jpg,2,Yes there are six airplanes in the image.
1,001-03.jpg,3,Yes the airplanes are near the wall of windows.
1,001-04.jpg,0,Black and white
1,001-04.jpg,1,Yes there is a wall of windows in the image.
1,001-04.jpg,2,Yes there are many airplanes in the image.
